gene	transcript_id	xref_id	AP-1	AP-2	AP-3	AP-4	AP-7	AP-8	AP-9	AP-10	AP-11	AP-12	AP-13	AP-14	AP-15	AP-16	AP-17	AP-18	AP-20	AP-21	AP-22	AP-23	CC-1	CC-2	SDL-1	SDL-2	SDL-3	SDL-4	SDL-5	DV-FL-1	DV-FL-2	DV-FL-3	DV-FL-4	DV-FL-5	DV-FL-6	DV-EB-1	DV-EB-2	DV-EB-3	DV-EB-4	DV-EB-5	DV-EB-6	DV-EB-7	DV-EB-8	DV-EB-9	DV-EB-10	DV-LF-0	DV-LF-1	DV-LF-2	DV-LF-3	DV-LF-4	DV-LF-5	DV-LF-6	DV-LF-7	DV-LF-8	DV-LF-9	DV-LF-10	DV-LF-11	DV-LF-12
AT2G45190			24.03617	1.06064	0.200817	40.3292	0.8620978	3.7520246	0	0.341902	0	11.6421	18.6942	13.37848	2.116923	0.700483	0.0465998	1.298789	1.213505	25.14736	0	0	0	0	43.6842	0	0	0.0376789	57.9139	90.9454	65.9462	56.5602	32.87746	30.75125	30.98366	32.4731	31.5658	34.2906	19.55175	12.52736	16.8832	23.2444	33.8252	17.4411	28.21548	1.34214	13.24714	6.57974	14.95942	13.84032	14.56062	19.38345	20.5871	24.00061	21.51961	29.53769	30.83558	33.12923
AT2G45200			9.96798	11.9616	6.9883	57.8497	1.389045	1.51425	4.69318	41.597804	38.109611	23.4962	23.103539	29.0611	35.396915	13.0918	43.739809	51.702024	13.7944	22.3186	51.037219	47.013013	37.988952	35.731571	18.909	44.572	31.207722	42.4877	34.703743	57.695103	50.4848	57.00062	50.2395	38.347162	34.815724	62.0691	57.897145	57.38748	43.115309	33.814001	4.7799	7.51281	6.73394	3.28604	4.606412	17.5944	29.2559	27.039545	28.5145	33.0714	32.4273	26.193	32.0778	34.1605	34.1143	30.756539	33.410958	33.0041
AT2G45210			62.4288	122.736	9.81784	3.1883	19.3217	16.5829	0	54.8456	54.2045	8.00374	0.445617	3.61418	3.75195	92.2665	31.4098	10.5194	105.537	135.309	47.8132	37.1752	3.23276	50.795	0.459582	23.683	16.4225	25.1204	4.824	22.719	26.6241	11.3657	6.54677	13.9414	31.3694	1.35861	2.42532	3.03031	3.77856	10.1087	0	0.294418	0.544991	0.980027	1.49549	22.2478	5.82208	10.0907	1.31006	2.39642	2.12747	0.91574	0.758935	0.833172	0.531833	0.824136	0.713623	1.13393
AT2G45220			18.5276	147.534	2.97768	10.4013	0	0.335835	0.0211123	45.1972	32.969	0.415263	0.191669	0.0370941	0.227125	175.792	96.5277	26.9163	1167.53	1044.45	25.2294	4.82863	0.164536	3.51289	0.051577	6.88519	398.922	65.487	0.0358622	8.52449	1.90577	0.807008	0.54692	1.21088	38.0028	2.42997	1.59659	1.73547	16.5946	140.687	0.280564	0.306543	1.80152	1.45378	1.4214	1290.65	19.937	109.428	0.884581	2.12416	1.23045	0.108527	2.06514	0.165325	2.41374	9.54149	2.79742	0
AT2G45240			12.03366	16.74804	3.702624	46.62961	16.252732	15.077941	0.112084	35.52822	29.59808	26.38657	17.47138	24.30155	30.85006	16.64361	52.53922	18.34849	15.6407	22.14515	88.43827	55.05483	86.87872	53.18573	19.36004	36.5637	40.79558	53.83563	33.6099	39.67288	36.56738	39.59909	27.48556	28.70127	31.2115	38.65632	35.93221	25.53153	24.378655	24.311954	6.93381	7.87609	8.29743	3.26648	3.4044	27.85547	30.49033	31.42763	29.5337	29.48026	24.0949	22.37934	24.19778	23.88829	30.31765	31.46476	34.87934	38.17074
AT2G45243			0.124673	0.309711	0.18629	1.21788	0.27296	0	0	0.549848	1.91105	0.760603	0	0.324918	0.495879	0.631262	0.567535	0.478998	0	0.910193	0.23223	0.360887	0.361184	2.34221	0	0.266582	0.436018	0	0.236776	2.72105	2.4309	1.28561	0.946785	0.912437	0.432552	0.802477	0.613315	0.579412	0.365744	0	0	0	0	0	0	0.258025	0.672886	0.553971	1.01168	0.418772	0.538123	0.47109	0.557789	0.648249	0.283174	0.400465	0.642708	0.527564
AT2G45250			18.266214	16.85291	9.685447	45.788445	5.0369062	6.448455	5.18988	51.047585	50.150298	45.055062	26.773298	35.393313	43.384571	27.576173	37.823683	54.658847	41.768867	53.0128	60.378169	53.762845	21.397504	48.853257	39.061421	58.702774	31.237656	39.58143	55.535036	47.06026	41.232416	42.7863	37.926866	32.750551	26.936135	46.920858	48.192059	46.392971	27.506451	24.357259	2.994113	2.72667	3.3895	1.4733	2.304027	23.567331	50.769445	40.65296	40.360038	44.150525	31.361143	30.375465	33.968167	36.378584	31.826946	38.58982	39.060661	41.136902
AT2G45260			34.7465	33.1711	8.80512	50.2843	9.46185	13.3524	0.235267	47.9945	45.4165	41.7861	24.906	28.6414	33.4016	29.4039	41.9775	45.2806	25.2536	36.849	63.9243	52.3906	32.9286	47.9606	14.0384	40.2109	33.7119	39.1811	26.4046	48.6006	49.5543	47.6145	43.7819	38.6508	42.4565	49.9582	43.7262	44.1105	44.3247	41.9533	12.6309	13.328	23.401	10.3116	12.7678	29.2017	29.5259	35.0106	29.9568	32.487	28.929	27.3446	24.9706	25.8221	28.5962	29.0034	30.7305	28.4793
AT2G45270			7.09627	5.62813	2.03835	12.2775	3.01953	3.92844	0	8.57438	8.84079	12.0795	7.65788	8.82454	7.25009	5.22019	5.13983	9.24012	4.21306	6.96623	7.26144	4.95846	6.92611	7.70239	9.52733	6.6205	3.21128	5.01278	12.072	10.2058	10.2274	9.53262	7.31795	8.30097	8.67363	13.0689	14.6446	12.1258	7.73517	5.97547	1.79694	0.9901	2.04424	0.740814	0.684242	6.14129	11.4326	9.89713	11.4046	11.9872	11.0006	11.6639	13.0794	14.6187	13.9634	19.1805	20.1826	25.6912
AT2G45280			4.149453	4.60737	1.09961	9.11769000492689	2.3399338	2.498154	0.77752834	5.99713	5.649537	5.72985	2.071566	2.033961	4.62338	4.565413	10.90792	2.2019103	4.143041	3.357912	16.9446	10.89881	30.92598	17.19204	4.22099	10.904247	6.96219	11.55514	6.28685	9.91111	11.771230867	8.64347	4.87885	4.619222	5.047199	8.81884114934	8.35849	6.33355	3.28197	3.68667	1.19632	1.221068	0.444174	0.452691	0.1868566	4.375579	10.369017	6.21876	5.021553	5.8771059	3.57178	3.44837947	4.00742	3.79165	3.86877	4.53663	4.3256789	4.304519
AT2G45290			45.048	28.50203	12.33081	26.49413	198.6718	191.616	2.92545	98.866	101.9946	7.32853	5.17096	6.81803	25.80671	18.74846	70.3664	81.2139	48.4844	77.9192	33.19903	91.9098	35.63662	67.7876	6.857686	29.28558	105.4913	87.9057	9.93473	16.98303	20.60092	36.5488	42.1932	27.2888	33.6238	26.29702	28.5123	32.86021	61.7591	103.4138	3.7376	2.954867	7.00906	2.90441	10.09951	11.30172	11.67871	15.14657	11.2684	12.12593	9.4156	7.18079	4.57116	6.44592	6.92906	7.37925	5.17488	6.093838
AT2G45300			28.577118	40.953396	12.609091	36.053032	0.0386046	0.1569934531081	0.3970608	77.367553	86.710156	15.710027	19.00541806	16.674236	24.58011495608	28.77246	87.670764	70.549483	36.85422	49.6994500482316	89.20467	62.042988	51.6507451	93.863864	25.1472416	50.510118	98.9258810028421	94.975063	31.84728	39.386239	40.541922	28.683782	42.5631656	43.8091900793	45.98582	35.368843	34.866856	36.7952	60.539117	96.74858446041	7.553151	5.541496	8.0956194	1.97401	3.2173019	50.538046	35.863903	44.9843745	31.78358	30.620466	22.5704103	27.6241684	23.565444028324	24.994741	25.8419429	37.615597	34.1587247	33.668822
AT2G45310			129.614	81.1462	526.239	29.6351	0.0690242	0.274093	659.2	2.2003	2.19227	2.52277	2.97144	4.89699	5.32863	1.42254	9.02408	12.6695	3.67885	6.59564	4.08573	13.7644	1.37325	0.835424	2.54842	6.96219	8.55274	10.1192	6.12527	7.94374	16.7483	13.3697	40.0612	160.503	101.711	17.8826	19.0118	18.137	12.8925	3.99938	0.311031	0.22393	0.662288	0.0543541	0.0822653	0.829399	0.723059	1.05163	1.01226	0.961792	1.29751	1.70918	1.32012	6.32603	2.26544	4.53014	4.13647	12.3001
AT2G45320			5.71851	6.20163	1.88497	10.9159	7.72061	7.65225	0.509667	10.2353	10.9902	7.89284	4.16596	6.80289	6.53166	8.10304	10.7082	7.30622	3.88721	6.04985	16.2468	13.0523	9.2308	8.61137	2.46808	8.72853	8.664	9.24294	4.7845	15.4808	16.8437	14.1928	12.1479	9.08597	9.1577	10.757	10.0133	9.40037	7.10361	6.21167	2.75062	3.30713	3.54162	2.07367	2.65781	7.51091	7.33541	7.68984	7.16269	6.86249	6.22141	5.09698	5.54205	6.43072	6.34773	6.42316	5.68275	5.82247
AT2G45330			32.1177	33.45633	22.35806	21.08475	11.9648	18.77617	13.0533	32.9647	30.2168	35.7168	19.18756	18.82846	20.36834	34.51478	37.0725	15.31768	14.03634	25.4279	35.8183	19.67273	18.75388	26.81523	9.75866	17.94339	72.0707	35.0094	14.95487	29.57073	31.9324	29.42537	26.15115	27.5737	29.42447	23.06308	20.81392	20.04168	18.25616	30.32761	6.18252	5.49106	6.41108	2.82789	3.499926	29.0242	32.1508	29.4265	27.49273	28.5428	25.70387	23.20255	19.43907	18.67619	22.46309	22.82173	24.79279	25.53465
AT2G45340			1.64412	1.35363	0.490456	46.4196	0.0321961	0.155519	0	12.4667	12.3055	14.8655	6.04732	7.17953	9.94305	5.34993	9.36941	42.9064	3.66375	9.28587	0.268459	20.4356	3.41597	0.331712	7.74773	7.93225	3.89352	10.5616	13.5126	43.8051	37.9018	31.649	22.9987	23.1342	22.5966	56.7272	53.1002	54.3889	27.9395	13.6881	3.49976	9.46969	35.1541	24.2073	30.1068	1.21403	7.51521	4.00048	5.61822	6.0108	5.74193	7.27277	8.32657	15.7427	11.5898	18.0059	19.2195	36.7523
AT2G45350			0	0	0.0614949	0.489762	0.016662	0.0948716	0	1.16962	1.07489	1.67594	0.779627	1.62027	1.58282	0.622937	0.0760682	0.971222	0.0609259	0.328376	0.132124	0.132274	0.426616	0.121679	0.586225	0.49474	0.185558	0.0907904	0.457014	0.974032	0.737711	1.04062	0.360885	0.230601	0.319027	1.40356	1.52171	1.4508	1.10428	1.21936	0	0.089884	0.138144	0.0294908	0.0238416	0.58766	3.21151	1.44042	1.33413	1.55753	1.08415	0.670736	0.839399	1.57515	1.22595	0.935933	1.01846	1.72541
AT2G45360			0	0.441095	0.0854592	0.343221	73.5527	47.2595	0	0.0636563	0	0.0896674	0.340762	0.206183	0	2.76244	3.78078	0	1.8838	0.540603	0.658401	7.28404	0	5.76957	0	0.365292	12.1151	2.82716	0.101596	4.12699	1.55894	0.560372	0.538248	0.258704	0.142034	0.485982	1.28854	2.78968	5.03411	5.18193	0.643704	2.29327	11.0686	11.673	18.3725	15.7517	7.35097	4.76733	0.362601	1.11404	0.2037	0	0.277239	0	0.199333	0.188717	0	0.062589
AT2G45380			120.84047	75.26654	32.72789	94.18727	32.095782	22.937723	2.842166	132.7276	137.55877	166.85741	52.26017	77.881546	88.80084	115.8922	82.08423	73.87954	47.510496	50.45709	77.59005	140.0761	33.11402	115.1802	23.359018	75.06136	81.41649	68.62706	52.83341	152.71288	116.13958	107.74832	87.39189	82.96328	82.12375	61.15305	64.10659	42.11734	20.330636	17.567701	0.635134	0.99695	1.334302	0.728744	0.940206	78.569	133.28448	82.3613	90.76523	93.31762	69.86239	67.16524	55.81924	74.90065	54.15737	56.27276	56.82292	69.38587
AT2G45400			43.43706	5.58093	3.107656112992	17.6991	0.0318031	0.1364651	0	5.382189	3.326139	1.169933321613	1.461727	4.482909	16.20278	0.4716994	35.30737	27.95517	1.277487	1.891213	5.771324	214.90803	15.005705	2.523387	12.28033	39.80723	53.18247	36.23754	17.2338413	22.50546	29.77853	31.11874	11.666668	18.1199	10.696388	6.42257	7.4305	6.779384	11.214101	12.410366	7.92669	4.758908	8.735608	5.192543	7.1790814	0	0.420122	0.348485	1.90696	1.320332	3.751307	5.263485	4.245278	11.610539	6.147623	6.97462	4.994536	8.559657
AT2G45403			207.66	140.354	821.714	34.4464	0	0.0811815	538.72	0	0	0.0751041	0	0.0887783	0	0.651326	0	11.1111	1.87273	1.56158	0.103715	0.201821	0.217771	0.119343	0	0	0.114911	0.114899	0	1.01872	1.42095	7.00151	50.1524	284.188	190.725	5.27486	2.68663	0.736016	0.291542	0	0	0	0	0.223302	0	0.105644	0	0	0	0	0	0	0	0	0	0	0	0
AT2G45405			1082.052	444.937	4181.55	198.9601	0	0.120109	1936.019	0.286557	0.243775	0	0	0.232423	0.247168	1.035806	0.437398	44.6691	12.71429	7.21675	0.17443	1.25083	0.49229	0.605553	0	0	1.04413	0.202818	0	9.78716	5.83061	24.5193	158.5387	860.886	562.549	26.2444	24.9878	12.15248	1.293308	0.486508	1.61187	0	0	0	0	0.387634	0.585876	0.204006	0.161613	0.357129	0	0.138733	0.163741	0.1861	0.205644	0.190773	0.186172	0.189042
AT2G45406			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176983	0	0	0	0	0	0	0.196304	0.193717	0.377234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G45410			0	0	0	0.0457211	0	0	0	0	0	0	0	0	0	0	1.08589	0	0	0	14.3531	3.14313	0.113615	0	0	1.20216	0.304779	1.14139	0.250603	0.759574	0.245731	0.117732	0.127102	0.0607584	0.0669747	0.0508672	0	0.0521064	0.108677	0.167818	0.123626	0.381684	0.492404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G45420			0.0728165	0.118332	0.0662778	0.216296	0.376853	0.856239	0.0805069	1.06914	1.83061	0.334234	0.227255	0.211624	0.316509	0	1.74229	1.10795	0.543133	0.704393	0	18.267	3.67196	1.04991	0.175384	1.09271	3.65169	1.70132	0.101913	0.946468	0.534081	0.26352	0.417413	0.431723	0.371254	0.2944	0.541899	0.486836	0.591056	1.5747	1.73055	2.18163	2.62239	1.09883	1.00561	0	0	0.0325898	0	0.196726	0.194709	0.159319	0.0815743	0.0306734	0.266884	0.15739	0.395783	0.469578
AT2G45430			0	0	0	0.042933	4.43643	13.2045	0	0.0822524	0.0491232	0	0	0	0.0247415	0	62.1929	0	0.197317	0.506907	78.9512	28.2894	23.3332	27.4682	0	11.2565	46.4176	56.1541	0.0920708	1.78101	3.40668	0.128964	0.111589	0.02687	0	0.0226103	0.0772874	0	0.119212	2.60342	1.50331	3.48205	4.04936	1.57631	2.89329	0	0	0	0	0.0273211	0	0.0190404	0	0	0.0553187	0	0.0762532	0.0779241
AT2G45440			13.5147	20.4917	3.50208	44.3759	37.2051	40.3131	0.0255831	23.4476	22.7896	21.725	16.0133	17.4826	22.6119	24.4279	34.5456	23.0158	17.3775	30.1657	65.7925	57.2702	72.7926	55.001	26.5777	50.3352	20.1954	36.7397	38.7428	32.6273	37.9915	38.8483	29.1893	25.284	33.5937	57.1888	53.4435	41.0956	32.6235	36.8258	6.83516	7.93085	8.97741	4.36524	3.57175	13.7457	27.0235	26.6044	25.0834	24.4718	15.3573	17.1073	14.0277	29.1593	23.4944	35.4103	38.6316	52.664
AT2G45450			22.1297	4.38945	3.49526	1.2994	0.0303355	0.535741	0	101.193	74.0328	16.6298	2.68395	8.03057	30.652	13.1317	3.03757	10.2281	2.18395	1.74751	107.26	58.6271	5.15275	128.251	5.4807	8.76523	2.30738	4.22316	10.7369	5.6249	2.83453	2.45963	7.28268	15.2538	11.7299	2.1689	2.06751	1.27255	0.793772	1.82121	0.522143	0.290053	0.401761	0.0696013	0.625402	12.3572	14.2504	11.7092	12.5662	13.8671	10.2835	12.2596	7.61668	25.7034	13.934	12.1584	13.5563	14.3893
AT2G45460			2.479378	2.26175444	0.659967	15.74111	4.980002	14.8741	0.0310627	9.29776000046056	8.42549	6.269553	2.042348	3.004159	5.38079	6.2073	6.2227877	7.86604	5.16146	5.94415374471	23.92320018974	14.98042	24.0525900017825	21.8028900080997	3.48566000606666	9.60737	4.29749	7.44532	5.8618860156766	18.5255200002549	14.74048	14.83856	10.1826800003085	9.02107	9.84006	11.92359	12.6790225792	10.35155	7.20302	4.89138	0.641894	0.509423	0.4342516	0.3317666	0.3805757	2.935674	6.944230125281	4.94544400155779	4.82356	4.72107	3.2412710295393	3.56531	3.820925	4.788466	4.48054	4.24505	5.7585	6.10681
AT2G45470			4.98733	0.506706	4.0617	156.363	1.66107	1.89634	0.0764688	36.748	46.6388	18.9647	26.1855	38.366	100.958	1.25151	58.5844	88.4489	1.49064	20.8546	35.3626	18.2869	10.5245	2.4434	89.7688	90.8127	139.5	114.755	98.4713	23.9604	30.7169	41.586	41.9174	45.1609	70.984	210.847	174.165	210.705	223.475	132.835	16.8323	6.27493	13.8152	12.0854	9.60782	0.406685	7.13975	10.1338	21.9849	27.1727	29.141	36.5341	45.2172	74.2208	58.2346	66.8138	59.8933	48.4939
AT2G45480			0	0.0254332	0	6.689171	24.219721	31.103908	0	0.268323	0.2922361	0.397354	0.0770744	0.054806	0.269756	0.0626237	2.573903	0.743943	0.0683954	0.507202	25.55691	1.098324	0.952364	0.462316	0.10147	0.325923	3.385724	3.638603	2.036102	12.315767	8.465883	8.056645	4.332639	3.149113	3.22801	5.772028	3.540311	1.51391	0.7636482	2.474119	3.169856	4.600637	6.32706000271545	2.965171	3.6205	0	0.0653246	0.0334296	0.152477	0	0.137128	0.1343892	0.140309	0.341237	0.135208	0.49732	0.554737	1.407453
AT2G45490			4.33368	3.99602	16.349424	18.29522	0.390342	1.12389	13.622554	2.060709	1.52046	0.418649	0.617314	1.11359	3.45353	0.285776	8.621212	1.927713	0.103020376691	0.471001	8.186721	9.024155	45.894447	11.258181	0.870396	5.49533	5.04693	10.4327	5.96346	15.81379	17.68226	19.74085	14.62234	16.67063	12.663763	15.31432	14.53602	8.835262	3.98231	7.604756	3.68753	5.32461	3.72683	0.917201	0.6891	0.095472862	0.3924001	0.202260807	0.927758	0.844686	1.11297	0.566869	1.30674	0.932003	0.819049	2.51227	2.3038	5.165405
AT2G45500			31.710635	29.991889	10.292594	18.357303	22.2693972	17.991697	1.229868	19.8935	16.91478	24.66076	11.906640286	17.271301	14.308923	49.95449	16.567082	16.05347	13.891421	18.976039	26.565052	15.280198	16.83789	27.15207	6.299255	10.760491	21.804336	16.107013	8.0938301	21.55764	24.98345	23.349487	18.363816	17.7771612	20.63531	14.480949	15.533704	11.707461	10.531648	9.252683	0.709890102	0.83307223642	0.871974	0.2802724	0.7783735	31.38015303581	19.756041	18.86039546092	14.346630124037	15.540512	12.963147	13.30946	13.70168	13.826876	15.26634	13.003114	13.018449	14.21724
AT2G45510			1.73755	8.61884	2.55814	5.56174	280.08	262.605	0.0289294	37.5194	22.1939	48.1425	20.0681	34.6986	38.9736	54.8256	59.8143	3.0678	16.3718	13.7844	15.0839	114.896	3.89601	83.7322	2.4348	35.4858	54.5143	46.2067	5.03322	11.0912	9.21468	4.64382	3.11183	3.34481	4.28617	2.37332	2.18115	3.12598	4.71406	6.48131	2.5761	3.39529	12.3888	9.49179	12.8179	70.0879	56.3824	50.1921	36.1736	36.5656	25.1401	18.3559	15.0549	13.5269	18.4957	6.17341	7.38995	6.00926
AT2G45520			40.0542	32.0912	12.9065	92.6242	33.3022	29.6885	0.133763	70.7437	70.0102	63.8926	33.7454	37.3715	52.035	59.1671	76.4714	52.9559	46.8365	58.5987	173.982	121.051	141.643	92.8765	36.2508	90.9487	43.7608	73.4459	46.2273	75.7602	73.9258	70.8549	53.7926	59.2414	64.6614	86.9622	75.7062	71.232	61.4182	64.2218	12.3009	13.2904	12.0393	6.78305	6.44445	41.146	72.7207	59.3145	51.6597	58.297	39.8568	38.324	38.6433	47.176	40.4276	40.6965	46.0895	52.6823
AT2G45530			18.1528	19.4847	4.78435	16.9482	6.30206	12.4992	0.0433817	45.9367	43.2326	40.6451	18.3495	19.1309	21.0242	28.8492	19.8745	22.8773	32.2774	33.6467	21.4723	22.4388	2.6188	7.59492	15.0269	28.0517	12.5001	16.4433	17.725	27.5499	23.8243	25.3957	13.4386	15.0753	15.1684	20.893	18.7361	21.5091	14.9821	12.7027	2.73227	2.53981	2.21456	0.666426	1.47719	22.5891	32.5995	25.9753	22.1796	24.688	20.221	18.3623	16.2547	16.279	11.6162	14.058	14.8123	14.5322
AT2G45540			6.9604083	8.466844	3.544822	30.0912736	0.66819919806	0.546838	0.680568	31.952546	33.169683	7.8154225	10.8516993	17.564315	27.34192	13.826383	29.662102	39.746401	12.295518662895	11.108505	12.8227837464267	49.188567	33.298428	32.840156	10.458497	21.759032	32.649874	39.637759	21.3262714	27.5036332101619	22.6039531	25.887491	27.56946	23.15514	20.502479	23.7506324	24.8150053	20.056898	17.7350834	8.238978	0.6512270461844	0.544957	0.854346	0.27803	0.4119249	21.093186	17.8985989	16.3936395765	19.7420475	20.331097	17.404065	18.0757411	13.718921	18.3783397	24.08352	21.057812	21.0791957	20.7372046
AT2G45550			0.275465	0.0205876	0.116963	0	0.0298935	0.0669074	0	0	0	0	0	0	0	0	2.69081	0	0	0.0458103	0.0232599	0.0241096	0	0	0	0	2.5083	1.74474	0	0.0267453	0	0	0	0.0263085	0.0286411	0.0221173	0.075804	0	0	0	0	0	0	0	0.0115443	0	0.0531975	0	0	0	0	0	0	0	0.0274661	0	0	0
AT2G45560			137.64613	8.541637	31.103409	4.4486912	93.000709	94.28792	0.0711347	6.63565	11.47885	33.172408	27.200353	41.7804	10.90558	4.79809	1.428765	25.772076	3.049938	18.29448	0	0.2753576	0	0	14.62439	5.785	1.971365	2.954007	15.369	3.64632	3.953484	5.752546	19.25878	58.25195	52.76247	6.91874	8.613638	13.449875	12.944351	6.47532	0.0545887	0.241746	1.4522207	1.372474	4.552137	3.071015	15.07831	8.41201	18.624545	17.894881	20.472459	16.434237	26.640174	36.738131	25.38658	19.790416	19.81263	39.43127
AT2G45570			48.3796	35.4308	8.90681	1.06891	30.1257	31.8328	0	0.020283	0	0.0141649	0.0313492	0.0332263	0.0182817	407.83	0.0685771	0.299817	13.1145	44.3241	0.173118	1.12878	0.0364828	0.216274	0	0.0586153	0	0.0405588	0.117687	16.1799	10.9605	3.99919	2.54722	8.84509	22.8496	0.203249	0.291438	0.601939	0.928632	1.09418	0.552288	0.666122	0.686776	0.0869801	0	35.6587	1.28632	5.04181	0.225253	0.0406524	0.774184	0.0141799	0.185262	0	0.228805	2.34457	1.1774	0.294119
AT2G45580			477.8524	6.67726	283.6381	12.97112	0	0	0.0271595	0	0	0	0	0	0	0.439832	0	0.637504	0	0.095376	0	0	0.0757549	0	0	0	0	0	0.0731178	0.129191	0.0282597	6.183578853	44.17228	281.4291	206.28977	0.54202	0.348356	0.346421	0.125256	0.0522662	0	0	0	0.0306769	0.0265628	0.0813742	0	0	0	0	0	0	0	0.0537257	0.0589462	0.110459	0.187011	0.24745
AT2G45590			8.84764	2.09279	1.98082	19.3499	2.96101	4.67186	0.0125487	7.3739	7.90984	12.016	7.51361	10.8064	9.053	3.65662	9.45629	14.3754	5.68895	8.81356	1.73585	3.74237	3.94676	1.30883	8.84586	9.07298	9.17348	10.6733	11.6244	13.5268	12.2385	17.9822	15.6639	16.0597	14.5898	22.817	22.3444	19.6943	15.0332	9.97449	1.27887	1.31871	2.21628	1.34508	1.54276	5.01793	8.39713	8.8238	7.16048	8.69812	7.73119	9.16769	9.4685	15.7729	8.14749	13.7293	15.2734	16.9267
AT2G45600			2.06209	3.90827	0.833005	6.68076	34.9171	27.9988	0.76218	2.74663	3.79897	19.7226	11.7071	11.5457	3.00543	11.7836	0.321788	13.7166	4.41568	22.9091	0.123694	0.2829	0.102346	0.367143	4.31054	1.88512	0.273191	0.371844	9.37464	9.02059	14.1447	23.5969	46.0663	8.52857	8.36128	23.6383	26.1225	31.5294	16.0649	6.793	0.551922	1.71872	2.01531	1.09203	1.33337	4.79318	6.04752	4.13428	3.39734	4.83848	5.13045	6.00872	4.67086	5.8037	3.66072	4.54461	4.61509	6.9153
AT2G45610			4.09253	2.63382	14.7902	0.44879	0	0	22.8347	0	0.0293908	0.398391	0.337992	0.384093	0.151402	0.0920436	0	0.413607	0.429515	0.137624	0	0	0.0281235	0	0.243439	0	0	0	0.550856	0.423686	0.164769	1.48824	11.2284	9.34288	3.06104	0.331771	0.251612	0.401389	0.234085	0.24598	0	0.19994	0.0522279	0	0	0	0	0.0338896	0.0924316	0.101103	0.0329799	0.0458927	0	0.185927	0.033963	0.128966	0.0624925	0.162517
AT2G45620			31.0955	34.4728	13.9197	44.0476	47.5968	69.4563	5.01506	74.5268	75.2205	49.1341	29.3697	38.1387	44.5311	47.5981	45.679	41.8994	35.9061	52.4357	67.1369	67.1759	38.502	41.0685	29.3997	43.4231	41.7362	42.6647	56.5814	60.9453	51.4566	53.4402	44.637	41.2252	42.2975	37.6701	38.6956	33.3627	36.3977	35.6881	3.02754	3.94737	5.09668	1.77073	2.10059	40.6664	52.8369	46.382	42.3978	46.7491	39.2605	40.0658	32.3392	34.0282	33.6039	32.496	34.829	32.5121
AT2G45630			8.778301	12.67445	3.511408	10.713667	0.768575	1.241149	0.206518	6.45406	9.862184	16.985741	10.954751	13.347535	11.084174	18.992145	5.666539	12.905527	10.163244	14.585822	0.662388	3.585838	0.947375	2.02028	8.801285	10.7693	7.337389	3.815685	8.498713	11.534883	8.643997	8.460896	6.92497	6.210284	10.479609	10.908524	12.555102	13.237449	8.10483	8.792916	1.18906	0.631086	0.513074	0.124688	0.279255	10.96753	13.2617	12.202015	9.633598	10.593334	8.107099	8.253466	7.677155	8.907123	7.363663	10.485588	10.967318	10.100762
AT2G45640			89.1011	84.372136	22.3276	158.508	87.3349127	88.387021	1.83912	112.101521	98.374938	112.965015	68.475292	72.212415	88.880432	109.796	136.325868	90.233806	80.2622	98.6666	236.812196	146.445	264.675759	154.685722	55.9914	125.7	81.1614	127.523356	93.696174	186.609515	179.9653	182.200801	127.087	105.462	116.293	184.428505	172.809	163.524216	89.63624	97.62334	54.0919	58.4058	49.593821	28.6821	23.2491	84.650256	101.100601	91.9649	81.6059	79.303892	71.117147	68.9525	78.3763	77.9018	73.645333	95.479094	101.577	112.244981
AT2G45650			21.2332	25.1533	3.19627	47.8268	0	0	0.04594	1.90042	2.95961	3.19532	0.109179	0.0779891	0	0.22538	0.0811699	14.6924	2.90367	1.84947	0	0	0	0	0.196379	0.610401	0.10126	0	0.0410838	16.5806	14.3379	19.067	25.7815	26.757	26.965	46.7867	38.3917	28.8611	16.339	11.3033	0.754026	1.14157	0.44635	0.482712	0.141098	0	0.046567	0	0.0872039	0.0468372	0.0475805	0.0335301	0.119232	0	0.0959403	0.226683	0.133624	0.31431
AT2G45660			65.18192	50.83677	24.2632	7.569213	0	0.0524815	0.166939	165.3027	159.653	186.3521	59.19635	55.12122	25.39127	64.79272	52.91293	86.1594	2.84847	0.788427	0	1.03229	0	0.12832	9.86443	21.58274	9.18007	9.71588	17.16454	67.61246	56.39272	45.10826	36.14165	33.96503	45.53631	3.697574	3.00966	3.774913	1.79001	1.39189	0.0856478	0.128802	0.27122	0.0892343	0.239977	63.6957	94.521	78.8218	116.3058	100.3141	97.771	80.2127	80.2601	71.3087	86.756	114.7686	117.5044	138.532
